mergeid,time,co002e,co003e,country,educ_year,ep005_,ep106_1,gender,hhsize,int_year,partnerinhh,yrbirth
SE-883290-01,2006,324.32081339187556,270.26734449322964,Sweden,,Employed or self-employed (including working for family business),,Male,2,2006.0,Yes,1947.0
SE-883290-01,2011,177.19107028492152,166.1166283921139,Sweden,,Employed or self-employed (including working for family business),,Male,1,2011.0,No,1947.0
SE-883290-01,2013,231.1737916202543,231.1737916202543,Sweden,,Employed or self-employed (including working for family business),,Male,1,2013,No,1947.0
SE-883290-01,2015,256.58843994140625,64.14710998535156,Sweden,,Retired,,Male,1,2015,No,1947.0
SE-883290-01,2017,311.361572265625,363.2551574707031,Sweden,,Retired,,Male,1,2017,No,1947.0
SE-883437-01,2004,328.7923456042223,54.79872426737038,Sweden,12.0,Employed or self-employed (including working for family business),65.0,Female,2,2004,Yes,1940
SE-883437-01,2006,216.21387559458373,54.05346889864593,Sweden,,Retired,,Female,1,2006.0,No,1940.0
SE-883437-01,2011,276.86104732018987,55.37220946403797,Sweden,,Retired,,Female,1,2011.0,No,1940.0
SE-883437-01,2015,213.82369995117188,21.382369995117188,Sweden,,Retired,,Female,1,2015,No,1940.0
SE-883437-01,2017,259.4679870605469,207.5743865966797,Sweden,,Retired,,Female,1,2017,No,1940.0
SE-885885-01,2004,164.39617280211115,21.919489706948152,Sweden,13.0,Employed or self-employed (including working for family business),65.0,Female,1,2004,No,1952
SE-885885-01,2006,216.21387559458373,21.621387559458373,Sweden,,Employed or self-employed (including working for family business),,Female,1,2006.0,No,1952.0
SE-885885-01,2015,213.82369995117188,32.07355499267578,Sweden,,Employed or self-employed (including working for family business),,Female,1,2015,No,1952.0
SE-885885-01,2017,259.4679870605469,20.75743865966797,Sweden,,Employed or self-employed (including working for family business),,Female,1,2017,No,1952.0
SE-887011-01,2004,547.9872426737038,0.0,Sweden,15.0,Employed or self-employed (including working for family business),65.0,Female,2,2004,Yes,1944
SE-887011-01,2006,540.5346889864593,0.0,Sweden,,Employed or self-employed (including working for family business),,Female,2,2007.0,Yes,1944.0
SE-887011-01,2011,,,Sweden,,Retired,,Female,2,2011.0,Yes,1944.0
SE-887011-01,2013,520.1410311455721,23.11737916202543,Sweden,,Retired,,Female,2,2013,Yes,1944.0
SE-887011-01,2015,,,Sweden,,Retired,,Female,1,2015,No,1944.0
SE-887011-01,2017,259.4679870605469,72.65103149414062,Sweden,,Retired,,Female,1,2017,No,1944.0
SE-887735-01,2004,328.7923456042223,43.838979413896304,Sweden,15.0,Employed or self-employed (including working for family business),61.0,Female,2,2004,Yes,1947
SE-887735-01,2006,,75.6748564581043,Sweden,,Employed or self-employed (including working for family business),,Female,2,2006.0,Yes,1947.0
SE-887735-01,2011,332.2332567842278,33.22332567842278,Sweden,,Retired,,Female,2,2011.0,Yes,1947.0
SE-888357-01,2004,197.27540736253337,0.0,Sweden,13.0,Employed or self-employed (including working for family business),67.0,Female,1,2004,No,1940
SE-888357-01,2006,216.21387559458373,0.0,Sweden,,Employed or self-employed (including working for family business),,Female,1,2006.0,No,1940.0
SE-888357-01,2011,221.4888378561519,0.0,Sweden,,Retired,,Female,1,2011.0,No,1940.0
SE-888357-01,2013,231.1737916202543,0.0,Sweden,,Retired,,Female,1,2013,No,1940.0
SE-888357-01,2015,320.73553466796875,0.0,Sweden,,Retired,,Female,1,2015,No,1940.0
SE-888357-01,2017,207.5743865966797,0.0,Sweden,,Retired,,Female,1,2017,No,1940.0
SE-888844-01,2004,438.38979413896305,109.59744853474076,Sweden,10.0,Employed or self-employed (including working for family business),62.0,Male,2,2004,Yes,1948
SE-888844-01,2006,324.32081339187556,140.53901913647942,Sweden,,Employed or self-employed (including working for family business),,Male,2,2006.0,Yes,1948.0
SE-888844-01,2011,276.86104732018987,177.19107028492152,Sweden,,Employed or self-employed (including working for family business),,Male,1,2011.0,No,1948.0
SE-888844-01,2013,,462.3475832405086,Sweden,,Employed or self-employed (including working for family business),,Male,1,2013,No,1948.0
SE-888844-01,2015,213.82369995117188,171.0589599609375,Sweden,,Employed or self-employed (including working for family business),,Male,1,2015,No,1948.0
SE-888844-01,2017,207.5743865966797,51.89359664916992,Sweden,,Retired,,Male,1,2017,No,1948.0
SE-897214-01,2004,493.1885184063334,54.79872426737038,Sweden,12.0,Employed or self-employed (including working for family business),65.0,Male,4,2004,Yes,1953
SE-897214-01,2006,648.6416267837511,432.42775118916745,Sweden,,Employed or self-employed (including working for family business),,Male,4,2007.0,Yes,1953.0
SE-897214-01,2011,221.4888378561519,110.74441892807594,Sweden,,Employed or self-employed (including working for family business),,Male,3,2011.0,Yes,1953.0
SE-897214-01,2013,520.1410311455721,115.58689581012715,Sweden,,Employed or self-employed (including working for family business),,Male,3,2013,Yes,1953.0
SE-897214-01,2015,,,Sweden,,Employed or self-employed (including working for family business),,Male,2,2015,Yes,1953.0
SE-897214-01,2017,207.5743865966797,51.89359664916992,Sweden,,Employed or self-employed (including working for family business),,Male,2,2017,Yes,1953.0
SE-897642-01,2004,164.39617280211115,164.39617280211115,Sweden,13.0,Employed or self-employed (including working for family business),65.0,Female,2,2004,Yes,1943
SE-897642-01,2006,216.21387559458373,199.99783492498995,Sweden,,Employed or self-employed (including working for family business),,Female,1,2007.0,No,1943.0
SE-897642-01,2011,276.86104732018987,110.74441892807594,Sweden,,Retired,,Female,1,2011.0,No,1943.0
SE-897642-01,2013,231.1737916202543,231.1737916202543,Sweden,,Retired,,Female,1,2013,No,1943.0
SE-897642-01,2015,320.73553466796875,53.45592498779297,Sweden,,Retired,,Female,1,2015,No,1943.0
SE-898773-01,2004,219.19489706948153,0.0,Sweden,7.0,Employed or self-employed (including working for family business),65.0,Female,2,2004,Yes,1944
SE-898773-01,2006,194.59248803512534,0.0,Sweden,,Employed or self-employed (including working for family business),,Female,2,2006.0,Yes,1944.0
SE-898773-01,2011,221.4888378561519,55.37220946403797,Sweden,,Retired,,Female,2,2011.0,Yes,1944.0
SE-898773-01,2013,,,Sweden,,Retired,,Female,2,2013,Yes,1944.0
SE-898773-01,2015,267.2796325683594,32.07355499267578,Sweden,,Retired,,Female,2,2015,Yes,1944.0
SE-898773-01,2017,259.4679870605469,51.89359664916992,Sweden,,Retired,,Female,2,2017,Yes,1944.0
SE-899518-01,2004,164.39617280211115,87.67795882779261,Sweden,7.0,Employed or self-employed (including working for family business),65.0,Male,1,2004,No,1942
SE-899518-01,2006,378.37428229052153,32.43208133918756,Sweden,,Employed or self-employed (including working for family business),,Male,3,2007.0,Yes,1942.0
SE-900695-01,2004,547.9872426737038,54.79872426737038,Sweden,11.0,Employed or self-employed (including working for family business),65.0,Female,2,2004,Yes,1945
SE-900695-01,2006,432.42775118916745,97.29624401756267,Sweden,,Employed or self-employed (including working for family business),,Female,2,2006.0,Yes,1945.0
SE-900695-01,2011,332.2332567842278,55.37220946403797,Sweden,,Retired,,Female,2,2011.0,Yes,1945.0
SE-900695-01,2013,346.76068743038144,63.57279269556993,Sweden,,Retired,,Female,2,2013,Yes,1945.0
SE-900695-01,2015,320.73553466796875,21.382369995117188,Sweden,,Retired,,Female,2,2015,Yes,1945.0
SE-900695-01,2017,311.361572265625,51.89359664916992,Sweden,,Homemaker,,Female,2,2017,Yes,1945.0
SE-901198-01,2004,438.38979413896305,21.919489706948152,Sweden,7.0,Employed or self-employed (including working for family business),60.0,Female,2,2004,Yes,1944
SE-901198-01,2006,,,Sweden,,Employed or self-employed (including working for family business),,Female,2,2007.0,Yes,1944.0
SE-901198-01,2011,442.9776757123038,553.7220946403797,Sweden,,Retired,,Female,2,2011.0,Yes,1944.0
SE-901313-01,2004,87.67795882779261,87.67795882779261,Sweden,15.0,Employed or self-employed (including working for family business),65.0,Female,1,2004,No,1954
SE-901313-01,2006,216.21387559458373,216.21387559458373,Sweden,,Employed or self-employed (including working for family business),,Female,1,2007.0,No,1954.0
SE-901313-01,2011,,,Sweden,,Employed or self-employed (including working for family business),,Female,1,2011.0,No,1954.0
SE-901313-01,2013,,57.79344790506357,Sweden,,Employed or self-employed (including working for family business),,Female,1,2013,No,1954.0
SE-902364-01,2004,219.19489706948153,54.79872426737038,Sweden,10.0,Employed or self-employed (including working for family business),60.0,Female,3,2004,Yes,1954
SE-902364-01,2013,173.38034371519072,34.676068743038144,Sweden,,Employed or self-employed (including working for family business),,Female,1,2013,No,1954.0
SE-907763-01,2004,328.7923456042223,109.59744853474076,Sweden,11.0,Employed or self-employed (including working for family business),60.0,Female,2,2004,Yes,1951
SE-907763-01,2006,270.26734449322964,54.05346889864593,Sweden,,Employed or self-employed (including working for family business),,Female,2,2007.0,No,1951.0
SE-909711-01,2004,547.9872426737038,438.38979413896305,Sweden,13.0,Employed or self-employed (including working for family business),65.0,Male,3,2004,Yes,1942
SE-909711-01,2006,540.5346889864593,324.32081339187556,Sweden,,Retired,,Male,3,2007.0,Yes,1942.0
SE-909711-01,2011,664.4665135684556,221.4888378561519,Sweden,,Retired,,Male,3,2011.0,Yes,1942.0
SE-909711-01,2013,462.3475832405086,231.1737916202543,Sweden,,Retired,,Male,3,2013,Yes,1942.0
SE-909711-01,2015,641.4710693359375,320.73553466796875,Sweden,,Retired,,Male,2,2015,Yes,1942.0
SE-909711-01,2017,622.72314453125,311.361572265625,Sweden,,Retired,,Male,2,2017,Yes,1942.0
SE-910491-01,2004,438.38979413896305,54.79872426737038,Sweden,10.0,Employed or self-employed (including working for family business),62.0,Male,2,2004,Yes,1943
SE-915513-01,2004,328.7923456042223,87.67795882779261,Sweden,15.0,Employed or self-employed (including working for family business),63.0,Female,2,2004,Yes,1942
SE-915513-01,2006,,,Sweden,,Retired,,Female,2,2006.0,Yes,1942.0
SE-915513-01,2011,221.4888378561519,55.37220946403797,Sweden,,Retired,,Female,1,2011.0,No,1942.0
SE-915513-01,2013,288.9672395253179,115.58689581012715,Sweden,,Retired,,Female,1,2013,No,1942.0
SE-915513-01,2015,267.2796325683594,213.82369995117188,Sweden,,Retired,,Female,1,2015,No,1942.0
SE-915513-01,2017,259.4679870605469,31.136157989501953,Sweden,,Retired,,Female,1,2017,No,1942.0
SE-915756-01,2004,219.19489706948153,32.879234560422226,Sweden,7.0,Employed or self-employed (including working for family business),65.0,Female,2,2004,Yes,1942
SE-915756-01,2006,324.32081339187556,43.24277511891675,Sweden,,Employed or self-employed (including working for family business),,Female,2,2007.0,Yes,1942.0
SE-915756-01,2011,,,Sweden,,Retired,,Female,2,2011.0,Yes,1942.0
SE-915756-01,2013,346.76068743038144,46.23475832405086,Sweden,,Retired,,Female,2,2013,Yes,1942.0
SE-915756-01,2015,,,Sweden,,Retired,,Female,2,2015,Yes,1942.0
SE-915756-01,2017,,,Sweden,,Retired,,Female,2,2017,Yes,1942.0
SE-915856-01,2004,219.19489706948153,54.79872426737038,Sweden,13.0,Employed or self-employed (including working for family business),62.0,Male,2,2004,Yes,1949
SE-915856-01,2006,270.26734449322964,108.10693779729186,Sweden,,Employed or self-employed (including working for family business),,Male,2,2007.0,Yes,1949.0
SE-915856-01,2011,775.2109324965317,110.74441892807594,Sweden,,Retired,,Male,2,2011.0,Yes,1949.0
SE-915856-01,2015,,,Sweden,,Retired,,Male,2,2015,Yes,1949.0
SE-916500-01,2004,328.7923456042223,219.19489706948153,Sweden,11.0,Employed or self-employed (including working for family business),65.0,Male,2,2004,Yes,1949
SE-916500-01,2006,2162.138755945837,108.10693779729186,Sweden,,Employed or self-employed (including working for family business),,Male,2,2006.0,Yes,1949.0
SE-916500-01,2011,553.7220946403797,110.74441892807594,Sweden,,Employed or self-employed (including working for family business),,Male,2,2011.0,Yes,1949.0
SE-916500-01,2013,346.76068743038144,173.38034371519072,Sweden,,Employed or self-employed (including working for family business),,Male,2,2013,Yes,1949.0
SE-916500-01,2015,427.64739990234375,160.36776733398438,Sweden,,Employed or self-employed (including working for family business),,Male,2,2015,Yes,1949.0
SE-916500-01,2017,415.1487731933594,207.5743865966797,Sweden,,Retired,,Male,2,2017,Yes,1949.0
SE-917347-01,2004,197.27540736253337,4.38389794138963,Sweden,13.0,Employed or self-employed (including working for family business),65.0,Female,1,2004,No,1943
SE-917347-01,2006,243.24061004390668,15.134971291620861,Sweden,,Employed or self-employed (including working for family business),,Female,1,2006.0,No,1943.0
SE-917347-01,2011,199.3399540705367,33.22332567842278,Sweden,,Retired,,Female,1,2011.0,No,1943.0
SE-917347-01,2013,173.38034371519072,11.558689581012715,Sweden,,Retired,,Female,1,2013,No,1943.0
SE-918285-01,2004,493.1885184063334,54.79872426737038,Sweden,9.0,Employed or self-employed (including working for family business),65.0,Male,3,2004,Yes,1954
SE-918285-01,2006,,,Sweden,,Employed or self-employed (including working for family business),,Male,3,2007.0,Yes,1954.0
SE-918285-01,2011,,,Sweden,,Employed or self-employed (including working for family business),,Male,2,2011.0,Yes,1954.0
SE-918285-01,2013,404.55413533544504,115.58689581012715,Sweden,,Employed or self-employed (including working for family business),,Male,2,2013,Yes,1954.0
SE-918285-01,2015,,,Sweden,,Employed or self-employed (including working for family business),,Male,2,2015,Yes,1954.0
SE-918285-01,2017,415.1487731933594,103.78719329833984,Sweden,,Employed or self-employed (including working for family business),,Male,2,2017,Yes,1954.0
SE-918358-02,2004,438.38979413896305,0.0,Sweden,7.0,Employed or self-employed (including working for family business),65.0,Female,2,2004,Yes,1944
SE-918358-02,2006,540.5346889864593,0.0,Sweden,,Employed or self-employed (including working for family business),,Female,2,2007.0,Yes,1944.0
SE-918358-02,2013,346.76068743038144,115.58689581012715,Sweden,,Retired,,Female,1,2013,No,1944.0
SE-918363-01,2004,328.7923456042223,21.919489706948152,Sweden,7.0,Employed or self-employed (including working for family business),70.0,Male,2,2004,Yes,1947
SE-918363-01,2006,540.5346889864593,54.05346889864593,Sweden,,Employed or self-employed (including working for family business),,Male,2,2007.0,Yes,1947.0
SE-918363-01,2011,,,Sweden,,Retired,,Male,2,2011.0,Yes,1947.0
SE-918363-01,2013,404.55413533544504,0.0,Sweden,,Retired,,Male,2,2013,Yes,1947.0
SE-918363-01,2015,320.73553466796875,0.0,Sweden,,Retired,,Male,2,2015,Yes,1947.0
SE-918363-01,2017,207.5743865966797,0.0,Sweden,,Retired,,Male,2,2017,Yes,1947.0
SE-918703-01,2004,328.7923456042223,32.879234560422226,Sweden,7.0,Employed or self-employed (including working for family business),65.0,Male,3,2004,Yes,1946
SE-918703-01,2006,,,Sweden,,Employed or self-employed (including working for family business),,Male,3,2007.0,Yes,1946.0
SE-918703-01,2011,287.9354892129975,22.14888378561519,Sweden,,Retired,,Male,2,2011.0,Yes,1946.0
SE-919015-01,2004,438.38979413896305,54.79872426737038,Sweden,13.0,Employed or self-employed (including working for family business),65.0,Male,2,2004,Yes,1944
SE-919015-01,2006,378.37428229052153,108.10693779729186,Sweden,,Employed or self-employed (including working for family business),,Male,2,2007.0,Yes,1944.0
SE-919015-01,2011,354.38214056984305,155.04218649930633,Sweden,,Employed or self-employed (including working for family business),,Male,2,2011.0,Yes,1944.0
SE-919015-01,2013,462.3475832405086,0.0,Sweden,,Employed or self-employed (including working for family business),,Male,2,2013,Yes,1944.0
SE-919015-01,2015,342.117919921875,53.45592498779297,Sweden,,Employed or self-employed (including working for family business),,Male,2,2015,Yes,1944.0
